PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupId,GroupSize,is_alone,Cabin_side,Cabin_deck_grouped,Cabin_num,LastName,spend_money
6079_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,,6079,1,True,P,G,986.0,Jenson,0.0
6081_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,,6081,4,False,P,F,1256.0,Shpie,0.0
6081_02,Mars,False,TRAPPIST-1e,24.0,False,382.0,0.0,659.0,0.0,0.0,,6081,4,False,P,F,1256.0,Knie,1041.0
6081_03,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,,6081,4,False,P,F,1256.0,Knie,0.0
6081_04,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,6081,4,False,P,F,1256.0,Shpie,0.0
6083_01,Earth,False,55 Cancri e,30.0,False,291.0,0.0,0.0,889.0,157.0,,6083,1,True,S,F,1158.0,Mcdanield,1337.0
6084_01,Earth,False,PSO J318.5-22,24.0,False,31.0,536.0,595.0,33.0,0.0,,6084,1,True,S,F,1159.0,Jacostanley,1195.0
6088_01,Earth,False,TRAPPIST-1e,26.0,False,106.0,1163.0,274.05198511166253,2.0,0.0,,6088,1,True,P,F,1258.0,Ewiseston,2297.552279928365
6089_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,,6089,1,True,S,G,990.0,Gainebergan,0.0
6093_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,,6093,1,True,P,G,989.0,Joyneidez,0.0
6097_01,Earth,False,TRAPPIST-1e,30.0,False,53.0,495.0,0.0,0.0,240.0,,6097,1,True,S,Other,400.0,Smalls,788.0
6100_01,Mars,False,TRAPPIST-1e,51.0,False,0.0,223.0,864.0,13.0,208.0,,6100,1,True,S,F,1164.0,Concy,1308.0
6104_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,,6104,1,True,P,F,1262.0,Knike,0.0
6113_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,1624.0,,6113,1,True,S,Other,402.0,Navages,1624.0
6114_01,Earth,False,TRAPPIST-1e,27.0,False,698.0,0.0,0.0,0.0,0.0,,6114,1,True,P,F,1265.0,Simonson,698.0
6119_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,,6119,3,False,S,F,1168.0,Cola,0.0
6119_02,Mars,False,TRAPPIST-1e,39.0,False,77.0,1.0,968.0,2.0,0.0,,6119,3,False,S,Other,403.0,Cola,1048.0
6119_03,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,,6119,3,False,S,F,1168.0,Cola,0.0
6125_01,Earth,False,TRAPPIST-1e,24.0,False,36.0,0.0,0.0,212.0,863.0,,6125,1,True,P,F,1269.0,Balderts,1111.0
6129_01,Mars,False,TRAPPIST-1e,14.0,False,877.0,9.0,34.0,94.0,0.0,,6129,1,True,S,Other,405.0,Onbre,1014.0
6131_01,Mars,False,PSO J318.5-22,25.0,False,1049.0,0.0,831.0,0.0,0.0,,6131,1,True,P,F,1271.0,,1880.0
6134_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,144.48578095376988,1090.0,0.0,0.0,,6134,1,True,S,F,1171.0,Bucklandez,2297.552279928365
6140_01,Mars,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,,6140,1,True,P,Other,392.0,Chate,0.0
6142_01,Europa,False,55 Cancri e,45.0,False,0.0,6962.0,0.0,883.0,3234.0,,6142,2,False,P,Other,393.0,Inkcablel,11079.0
6142_02,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,,6142,2,False,P,Other,393.0,Inkcablel,0.0
6144_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,,6144,1,True,P,G,993.0,Chaellerty,0.0
6147_01,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,0.0,498.0,0.0,,6147,1,True,P,G,994.0,Knoxtones,498.0
6151_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,187.0,0.0,2758.0,564.0,,6151,2,False,P,Other,190.0,Hometerval,3509.0
6151_02,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,,6151,2,False,P,Other,190.0,Hometerval,0.0
6154_01,Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,,6154,1,True,P,G,995.0,Sellahaney,0.0
6159_01,Earth,False,55 Cancri e,25.0,False,0.0,0.0,233.0,63.0,340.0,,6159,1,True,S,F,1180.0,Pentss,636.0
6160_01,Earth,False,TRAPPIST-1e,26.0,False,49.0,11.0,274.05198511166253,38.0,4.0,,6160,2,False,S,Other,408.0,Monroellynn,2297.552279928365
6160_02,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,,6160,2,False,S,G,997.0,Hessey,0.0
6161_01,Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,,6161,1,True,P,G,996.0,Walston,0.0
6164_01,Earth,False,TRAPPIST-1e,26.0,False,351.3662076665426,4157.0,19.0,0.0,0.0,,6164,1,True,P,G,997.0,Spentley,2297.552279928365
6165_01,Earth,False,55 Cancri e,20.0,False,0.0,2.0,1442.0,0.0,0.0,,6165,1,True,P,F,1273.0,Stephend,1444.0
6177_01,Europa,False,55 Cancri e,28.0,False,90.0,1539.0,0.0,27.0,5611.0,,6177,1,True,S,Other,237.0,Coudered,7267.0
6183_01,Earth,False,TRAPPIST-1e,35.0,False,30.0,4.0,525.0,1063.0,0.0,,6183,1,True,S,Other,411.0,Peter,1622.0
6185_01,Europa,False,55 Cancri e,66.0,False,0.0,1029.0,274.05198511166253,1192.0,16514.0,,6185,1,True,P,Other,395.0,,2297.552279928365
6187_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,,6187,1,True,S,F,1182.0,Bake,0.0
6188_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,,6188,1,True,P,G,1003.0,Llovers,0.0
6190_01,Earth,False,PSO J318.5-22,23.0,False,0.0,1153.0,0.0,26.0,0.0,,6190,1,True,P,F,1276.0,Ashipson,1179.0
6193_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,,6193,4,False,S,F,1184.0,Flé,0.0
6193_02,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,,6193,4,False,S,F,1184.0,Flé,0.0
6193_03,Mars,False,TRAPPIST-1e,42.0,False,1343.0,12.0,190.0,160.0,0.0,,6193,4,False,S,F,1184.0,Flé,1705.0
6193_04,Mars,False,TRAPPIST-1e,33.0,False,711.0,12.0,1896.0,0.0,0.0,,6193,4,False,S,F,1184.0,Flé,2619.0
6195_01,Earth,False,TRAPPIST-1e,29.0,False,870.0,0.0,1.0,0.0,0.0,,6195,1,True,S,F,1186.0,Cartz,871.0
6196_01,Europa,True,TRAPPIST-1e,63.0,0.0,0.0,0.0,0.0,0.0,0.0,,6196,1,True,P,Other,210.0,Carillly,0.0
6197_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,,6197,1,True,P,G,1005.0,Perrerojass,0.0
6198_01,Mars,False,TRAPPIST-1e,62.0,False,500.0,0.0,123.0,0.0,0.0,,6198,1,True,P,F,1277.0,Cako,623.0
6202_01,Earth,False,55 Cancri e,24.0,False,89.0,679.0,0.0,2.0,1.0,,6202,1,True,S,G,1004.0,Briggins,771.0
6203_01,Europa,False,TRAPPIST-1e,52.0,False,0.0,12350.0,0.0,13983.0,1515.0,,6203,1,True,S,Other,232.0,Peterive,27848.0
6204_01,Earth,False,TRAPPIST-1e,23.0,False,4.0,1754.0,0.0,0.0,0.0,,6204,1,True,S,G,1005.0,,1758.0
6209_01,Europa,False,55 Cancri e,47.0,False,0.0,13.0,0.0,28.0,10587.0,,6209,2,False,S,Other,73.0,Cylisteful,10628.0
6209_02,Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,,6209,2,False,S,Other,73.0,Cylisteful,0.0
6210_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,848.882070949185,0.0,,6210,1,True,S,Other,233.0,Assefle,0.0
6212_01,Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,,6212,1,True,P,G,1006.0,Gardonadox,0.0
6214_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,644.0,28.0,0.0,,6214,1,True,P,F,1281.0,,672.0
6217_01,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,,6217,2,False,S,Other,240.0,Burcaling,0.0
6217_02,Europa,False,55 Cancri e,28.0,False,0.0,845.0,0.0,694.0,3272.0,,6217,2,False,S,Other,240.0,Burcaling,4811.0
6221_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,,6221,1,True,S,F,1189.0,Chkie,0.0
6226_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,2.0,0.0,0.0,1394.0,,6226,1,True,P,F,1285.0,Gilleyons,1396.0
6231_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,6231,3,False,S,G,1008.0,Hultz,0.0
6231_02,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,,6231,3,False,S,G,1008.0,Hultz,0.0
6231_03,Earth,False,TRAPPIST-1e,39.0,False,108.0,75.0,0.0,271.0,330.0,,6231,3,False,S,G,1008.0,Hultz,784.0
6233_01,Earth,False,PSO J318.5-22,25.0,False,560.0,0.0,79.0,2.0,29.0,,6233,3,False,S,F,1193.0,Crayeson,670.0
6233_02,Earth,False,55 Cancri e,17.0,False,0.0,50.0,1211.0,0.0,527.0,,6233,3,False,S,G,1009.0,Crayeson,1788.0
6233_03,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,,6233,3,False,S,G,1009.0,Crayeson,0.0
6235_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,,6235,1,True,P,Other,211.0,Apedishaft,0.0
6240_01,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,108.13675213675214,0.0,,6240,1,True,S,Other,415.0,Paska,0.0
6242_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,,6242,1,True,S,Other,242.0,Sofraten,0.0
6244_01,Europa,False,TRAPPIST-1e,37.0,False,213.0,5.0,0.0,439.0,1190.0,,6244,2,False,P,Other,61.0,Spopting,1847.0
6244_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,,6244,2,False,P,Other,61.0,Spopting,0.0
6247_01,Mars,False,TRAPPIST-1e,13.0,False,911.0,3.0,620.0,161.0,0.0,,6247,1,True,P,F,1288.0,Emone,1695.0
6255_01,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,,6255,1,True,P,Other,212.0,Siccertful,0.0
6257_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,,6257,3,False,P,G,1010.0,Mejiamsey,0.0
6257_02,Earth,False,TRAPPIST-1e,29.0,False,58.0,233.0,1.0,535.0,0.0,,6257,3,False,P,F,1290.0,Waltonnedy,827.0
6257_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,6257,3,False,P,G,1010.0,Mejiamsey,0.0
6258_01,Earth,False,PSO J318.5-22,19.0,False,0.0,599.0,0.0,0.0,0.0,,6258,1,True,P,F,1291.0,Jacostaffey,599.0
6259_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,3.0,617.0,106.0,62.0,,6259,1,True,P,Other,399.0,Wallerson,788.0
6260_01,Mars,False,PSO J318.5-22,31.0,False,1462.0,0.0,10.0,76.0,212.0,,6260,2,False,P,F,1292.0,,1760.0
6260_02,Mars,False,TRAPPIST-1e,16.0,False,3504.0,143.0,3.0,739.0,1.0,,6260,2,False,P,Other,194.0,Frie,4390.0
6261_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,,6261,2,False,P,Other,400.0,Date,0.0
6261_02,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,,6261,2,False,P,Other,400.0,Date,0.0
6267_01,Europa,False,TRAPPIST-1e,23.0,False,65.0,805.0,0.0,27.0,7643.0,,6267,6,False,P,Other,214.0,Dianket,8540.0
6267_02,Europa,False,TRAPPIST-1e,42.0,False,0.0,1090.0,0.0,769.0,2.0,,6267,6,False,P,Other,214.0,Dianket,1861.0
6267_03,Europa,True,TRAPPIST-1e,34.0,False,0.0,1466.6740031897928,0.0,0.0,0.0,,6267,6,False,P,Other,214.0,Dianket,0.0
6267_04,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,,6267,6,False,P,Other,214.0,Dianket,0.0
6267_05,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,,6267,6,False,P,Other,214.0,Nairconed,0.0
6267_06,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,,6267,6,False,P,Other,214.0,Dianket,0.0
6269_01,Europa,False,55 Cancri e,30.0,False,1.0,2076.0,0.0,0.0,1519.0,,6269,3,False,S,Other,244.0,Prestaric,3596.0
6269_02,Europa,False,TRAPPIST-1e,40.0,False,0.0,424.0,0.0,2593.0,324.0,,6269,3,False,S,Other,244.0,Prestaric,3341.0
6269_03,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,,6269,3,False,S,Other,244.0,Prestaric,0.0
6272_01,Mars,False,55 Cancri e,20.0,False,80.0,580.0,96.0,415.0,0.0,,6272,2,False,P,F,1298.0,Biba,1171.0
6272_02,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,,6272,2,False,P,F,1298.0,Biba,0.0
6275_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,802.0,0.0,2.0,,6275,1,True,P,F,1299.0,Toddleton,804.0
6278_01,Mars,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,,6278,2,False,S,F,1204.0,Sturt,0.0
6278_02,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,,6278,2,False,S,F,1204.0,Sturt,0.0
6284_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,,6284,1,True,P,F,1300.0,Chcak,0.0
6286_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,81.0,4.0,360.0,,6286,2,False,S,G,1016.0,Dickman,445.0
6286_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,,6286,2,False,S,G,1016.0,Dickman,0.0
6287_01,Earth,False,TRAPPIST-1e,27.0,False,51.0,144.48578095376988,0.0,659.0,0.0,,6287,2,False,S,G,1017.0,Mcbritts,2297.552279928365
6287_02,Earth,False,TRAPPIST-1e,22.0,False,351.3662076665426,0.0,0.0,0.0,792.0,,6287,2,False,S,Other,416.0,Mcbritts,2297.552279928365
6288_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,,6288,4,False,S,Other,246.0,Valing,0.0
6288_02,Europa,False,TRAPPIST-1e,61.0,True,0.0,0.0,495.0,1482.0,723.0,,6288,4,False,S,Other,246.0,Valing,2700.0
6288_03,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,,6288,4,False,S,Other,246.0,Valing,0.0
6288_04,Europa,1.0,TRAPPIST-1e,24.0,False,0.0,244.0,4471.0,5.0,0.0,,6288,4,False,S,Other,246.0,Valing,4720.0
6291_01,Earth,False,TRAPPIST-1e,43.0,False,1009.0,0.0,3.0,0.0,0.0,,6291,1,True,S,G,1019.0,Cabrewsond,1012.0
6294_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,,6294,1,True,S,G,1021.0,Brenney,0.0
6295_01,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,,6295,2,False,P,Other,197.0,Shantactal,0.0
6295_02,Europa,False,TRAPPIST-1e,56.0,False,2071.0,3232.0,0.0,405.0,2.0,,6295,2,False,P,Other,197.0,Shantactal,5710.0
6298_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,,6298,1,True,P,F,1302.0,Mity,0.0
6303_01,Earth,False,TRAPPIST-1e,62.0,False,0.0,19.0,219.0,0.0,670.0,,6303,1,True,P,G,1016.0,Barbes,908.0
6306_01,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,,6306,1,True,S,G,1022.0,Brookenson,0.0
6307_01,Earth,False,55 Cancri e,32.0,False,7.0,0.0,9.0,140.7209437809496,0.0,,6307,1,True,P,F,1306.0,Huffy,2297.552279928365
6310_01,Mars,False,TRAPPIST-1e,26.0,False,1243.0,0.0,51.0,4.0,0.0,,6310,1,True,S,Other,417.0,Botte,1298.0
6311_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,716.0,0.0,0.0,0.0,,6311,1,True,S,F,1207.0,Spencervan,716.0
6312_01,Europa,False,55 Cancri e,56.0,False,0.0,2854.0,25.0,279.0,48.0,,6312,2,False,P,Other,63.0,Emonater,3206.0
6312_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,602.0,259.0,1394.0,14587.0,,6312,2,False,P,Other,63.0,Emonater,16842.0
6314_01,Earth,False,TRAPPIST-1e,21.0,False,80.0,0.0,0.0,0.0,730.0,,6314,1,True,S,G,1024.0,Valexandez,810.0
6329_01,Europa,False,TRAPPIST-1e,34.0,False,3186.0,687.0,73.0,848.882070949185,828.0,,6329,1,True,S,Other,236.0,Clindy,2297.552279928365
6332_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,,6332,8,False,P,G,1021.0,Casez,0.0
6332_02,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,866.0,0.0,0.0,,6332,8,False,P,F,1310.0,Casez,866.0
6332_03,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,,6332,8,False,P,G,1021.0,Casez,0.0
6332_04,Earth,False,55 Cancri e,18.0,False,257.0,1.0,0.0,0.0,900.0,,6332,8,False,P,F,1310.0,Casez,1158.0
6332_05,Earth,False,TRAPPIST-1e,24.0,False,351.3662076665426,0.0,0.0,0.0,828.0,,6332,8,False,P,F,1310.0,Casez,704.8333333333334
6332_06,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,,6332,8,False,P,G,1021.0,Casez,0.0
6332_07,Earth,1.0,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,,6332,8,False,P,G,1021.0,Casez,0.0
6332_08,Earth,False,TRAPPIST-1e,52.0,False,0.0,289.0,0.0,0.0,682.0,,6332,8,False,P,F,1310.0,Casez,971.0
6333_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,1065.0,0.0,,6333,1,True,P,F,1311.0,Buckson,1065.0
6336_01,Earth,False,TRAPPIST-1e,21.0,False,154.0,0.0,635.0,0.0,0.0,,6336,1,True,S,Other,422.0,Oconley,789.0
6337_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,,6337,1,True,S,G,1029.0,Vinston,0.0
6342_01,Mars,False,TRAPPIST-1e,43.0,False,69.0,1439.0,528.0,0.0,268.0,,6342,2,False,P,Other,198.0,Paska,2304.0
6342_02,Mars,False,TRAPPIST-1e,18.0,False,1839.0,0.0,225.0,11.0,0.0,,6342,2,False,P,Other,402.0,Cart,2075.0
6345_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,,6345,2,False,S,F,1211.0,Pashe,0.0
6345_02,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,,6345,2,False,S,F,1211.0,Pashe,0.0
6350_01,Europa,False,TRAPPIST-1e,29.0,False,351.3662076665426,0.0,0.0,0.0,0.0,,6350,1,True,P,Other,215.0,Sessory,2297.552279928365
6352_01,Europa,True,55 Cancri e,66.0,False,0.0,0.0,0.0,0.0,0.0,,6352,2,False,S,Other,192.0,Pentical,0.0
6352_02,Europa,False,TRAPPIST-1e,41.0,False,0.0,9788.0,8.0,0.0,36.0,,6352,2,False,S,Other,192.0,Gulthler,9832.0
6358_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,981.0,0.0,6.0,0.0,,6358,2,False,P,Other,404.0,Solivers,987.0
6358_02,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,,6358,2,False,P,G,1024.0,Waderoachez,0.0
6359_01,Earth,False,55 Cancri e,20.0,False,2.0,0.0,18.0,844.0,581.0,,6359,1,True,P,F,1317.0,Wilsoney,1445.0
6362_01,Earth,False,55 Cancri e,25.0,False,60.0,293.0,0.0,0.0,0.0,,6362,1,True,P,G,1025.0,Mckinsond,353.0
6364_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,,6364,1,True,S,G,1032.0,Ellahan,0.0
6375_01,Earth,False,PSO J318.5-22,40.0,False,1249.0,41.0,0.0,258.0,0.0,,6375,1,True,P,F,1321.0,Frazie,1548.0
6377_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,,6377,1,True,S,F,1218.0,Pore,0.0
6379_01,Earth,False,TRAPPIST-1e,19.0,False,257.0,0.0,47.0,685.0,1194.0,,6379,1,True,S,F,1219.0,Joyneidez,2183.0
6382_01,Mars,False,PSO J318.5-22,35.0,False,718.0,0.0,383.0,67.0,32.0,,6382,1,True,S,F,1220.0,Emone,1200.0
6383_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,1.3360121633362294,0.0,0.0,,6383,3,False,S,G,1035.0,,0.0
6383_02,Earth,False,55 Cancri e,12.0,False,0.0,0.0,274.05198511166253,0.0,0.0,,6383,3,False,S,G,1035.0,Sterreray,2297.552279928365
6383_03,Earth,False,PSO J318.5-22,37.0,False,18.0,0.0,646.0,6.0,102.0,,6383,3,False,S,G,1035.0,,772.0
6384_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,761.0,140.7209437809496,25.0,,6384,1,True,S,Other,425.0,Mcfarmerson,2297.552279928365
6386_01,Earth,False,55 Cancri e,34.0,False,0.0,712.0,9.0,0.0,0.0,,6386,1,True,P,F,1324.0,Roachoanand,721.0
6387_01,Earth,False,TRAPPIST-1e,30.0,False,228.0,503.0,73.0,0.0,60.0,,6387,1,True,P,F,1325.0,Simsey,864.0
6389_01,Mars,False,55 Cancri e,22.0,False,2642.0,0.0,5.0,15.0,0.0,,6389,1,True,S,F,1221.0,Fan,2662.0
6391_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,108.13675213675214,0.0,,6391,2,False,S,F,1326.0,Chate,0.0
6391_02,Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,,6391,2,False,P,F,1326.0,Chate,0.0
6392_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,,6392,1,True,S,F,1222.0,Dun,0.0
6393_01,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,,6393,1,True,P,Other,406.0,Mille,0.0
6395_01,Earth,False,TRAPPIST-1e,22.0,False,28.0,727.0,1.0,36.0,0.0,,6395,1,True,S,Other,426.0,Gilleranks,792.0
6401_01,Europa,False,TRAPPIST-1e,30.0,False,201.0,2875.0,0.0,75.0,6.0,,6401,2,False,P,Other,196.0,Maging,3157.0
6401_02,Europa,False,55 Cancri e,26.0,False,108.0,350.0,0.0,2941.0,85.0,,6401,2,False,P,Other,196.0,Maging,3484.0
6403_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,4.0,1.0,483.0,205.0,,6403,1,True,P,F,1327.0,Weissey,693.0
6410_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,536.0,0.0,1644.0,4.0,,6410,2,False,P,Other,201.0,Idlatchse,2184.0
6410_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,85.0,0.0,2077.0,802.0,,6410,2,False,P,Other,201.0,Tiouserful,2964.0
6417_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,53.01747861658609,0.0,0.0,0.0,,6417,1,True,S,F,1226.0,Pashe,0.0
6420_01,Earth,0.0,TRAPPIST-1e,20.0,False,330.0,1400.0,20.0,0.0,66.0,,6420,1,True,P,G,1036.0,Rocholton,1816.0
6423_01,Europa,False,55 Cancri e,55.0,False,1.0,9322.0,26.0,12690.0,137.0,,6423,1,True,S,Other,239.0,Aginoid,22176.0
6425_01,Mars,False,TRAPPIST-1e,41.0,False,1455.0,0.0,0.0,1.0,0.0,,6425,2,False,P,F,1332.0,Gres,1456.0
6425_02,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,,6425,2,False,P,Other,409.0,Gres,0.0
6426_01,Mars,False,TRAPPIST-1e,61.0,False,786.0,53.01747861658609,117.0,144.0,0.0,,6426,1,True,S,Other,429.0,Staf,2297.552279928365
6427_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,,6427,1,True,P,F,1333.0,Snoff,0.0
6429_01,Earth,False,TRAPPIST-1e,57.0,False,0.0,786.0,0.0,23.0,0.0,,6429,1,True,S,G,1042.0,Buckentry,809.0
6435_01,Earth,False,TRAPPIST-1e,17.0,False,119.0,81.0,0.0,37.0,479.0,,6435,1,True,S,F,1227.0,Clemondsey,716.0
6438_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,60.0,0.0,4.0,3994.0,,6438,1,True,P,Other,199.0,Obnoble,4058.0
6440_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,,6440,1,True,P,G,1040.0,Pacerty,0.0
6441_01,Earth,False,55 Cancri e,20.0,False,321.0,0.0,12.0,306.0,0.0,,6441,1,True,P,F,1335.0,Beasleyes,639.0
6445_01,Earth,False,TRAPPIST-1e,40.0,False,3.0,0.0,0.0,714.0,1081.0,,6445,1,True,P,G,1042.0,Baldens,1798.0
6460_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,7388.0,0.0,897.0,1098.0,,6460,1,True,S,Other,195.0,Cotorming,9383.0
6465_01,Earth,1.0,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,,6465,1,True,S,G,1048.0,Brookenson,0.0
6466_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,27.0,0.0,526.0,6.0,,6466,1,True,S,F,1235.0,Pernard,559.0
6467_01,Europa,False,55 Cancri e,46.0,False,0.0,9540.0,274.05198511166253,0.0,22272.0,,6467,1,True,S,Other,240.0,Diossiver,2297.552279928365
6469_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,,6469,1,True,S,G,1049.0,Sykess,0.0
6474_01,Earth,False,TRAPPIST-1e,25.0,False,330.0,5.0,642.0,42.0,0.0,,6474,1,True,S,G,1051.0,Clinantones,1019.0
6476_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,1.0,0.0,34.0,872.0,,6476,1,True,P,G,1048.0,Buckeelez,907.0
